Date,AAPL,AXP,BA,GOOGL,IBM,MSFT,PFE
2002-08-02,1.0321,28.9142,39.85,,67.88,22.205,30.9
2002-08-05,0.9993,26.5849,38.61,,65.99,21.995,29.75
2002-08-06,1.0529,28.021,39.41,,67.9,22.835,30.45
2002-08-07,1.0737,28.958,41.1,,69.12,23.545,31.67
2002-08-08,1.0929,30.6918,41.5,,71.61,24.455,33.16
2002-08-09,1.0714,31.4799,41.0,,71.83,24.06,32.51
2002-08-12,1.0707,31.0683,40.5,,71.77,24.235,32.86
2002-08-13,1.0421,30.4991,37.23,,71.9,23.525,31.78
2002-08-14,1.0836,31.9615,36.35,,75.02,24.855,33.1
2002-08-15,1.115,32.8546,37.49,,76.5,24.885,33.59
2002-08-16,1.1293,32.2242,37.5,,79.35,25.0,33.12
2002-08-19,1.1414,33.0123,38.5,,82.49,26.0,34.2
2002-08-20,1.1364,31.979,37.88,,81.27,25.52,33.69
2002-08-21,1.1514,32.4256,37.57,,81.0,26.14,34.22
2002-08-22,1.1407,33.4413,38.65,,81.99,26.615,34.92
2002-08-23,1.1236,32.697,37.13,,80.4,26.11,34.54
2002-08-26,1.1093,33.3187,36.89,,79.42,26.05,34.55
2002-08-27,1.0607,32.4781,37.03,,77.96,25.42,33.24
2002-08-28,1.05,31.734,37.53,,76.06,24.69,33.11
2002-08-29,1.05,31.5499,37.17,,76.62,25.29,32.81
2002-08-30,1.0536,31.5762,37.07,,75.38,24.54,33.08
2002-09-02,1.0536,31.5762,37.07,,75.38,24.54,33.08
2002-09-03,1.0036,29.1944,35.46,,72.35,23.51,31.28
2002-09-04,1.0343,30.3591,36.85,,73.73,24.105,32.28
2002-09-05,1.0129,29.8687,36.03,,72.18,22.955,31.93
2002-09-06,1.0271,30.3853,37.21,,73.2,23.91,30.75
2002-09-09,1.0264,30.5254,37.35,,74.5,24.35,30.62
2002-09-10,1.0236,30.648,37.18,,75.6,24.895,30.95
2002-09-11,1.0207,30.4641,37.08,,74.2,24.29,30.85
2002-09-12,1.01,29.6322,36.45,,71.87,23.575,29.95
2002-09-13,1.0121,29.9387,35.58,,72.5,23.955,29.77
2002-09-16,1.0357,30.6218,37.23,,72.32,23.89,30.2
2002-09-17,1.0571,29.1156,36.29,,71.75,23.645,29.51
2002-09-18,1.0729,28.4238,36.77,,69.55,23.875,29.45
2002-09-19,1.0414,27.627,35.52,,64.8,23.6,29.05
2002-09-20,1.0621,27.8284,36.48,,63.92,23.73,28.74
2002-09-23,1.0607,27.3818,35.4,,63.37,22.615,28.64
2002-09-24,1.0457,27.11,34.96,,59.75,22.84,28.0
2002-09-25,1.0664,27.7583,35.5,,63.01,23.255,29.3
2002-09-26,1.05,28.8004,36.55,,62.02,23.1,30.25
2002-09-27,1.0514,27.5657,34.7,,60.36,22.625,28.58
2002-09-30,1.0357,27.303,34.13,,58.31,21.87,29.02
2002-10-01,1.0364,28.6515,36.02,,61.17,23.115,30.6
2002-10-02,1.0121,27.3205,34.38,,59.61,22.805,29.99
2002-10-03,1.0214,26.2347,34.31,,60.0,22.355,29.64
2002-10-04,1.0021,24.9825,32.01,,56.6,21.885,28.55
2002-10-07,0.9836,23.2925,32.38,,56.8,22.025,28.3
2002-10-08,0.9777,24.8687,32.01,,57.05,22.495,29.7
2002-10-09,0.9714,23.932,30.44,,55.07,21.995,29.25
2002-10-10,1.0085,25.6567,31.35,,57.58,23.19,29.98
2002-10-11,1.0364,27.0316,32.0,,63.92,24.435,30.15
2002-10-14,1.055,27.2329,31.06,,63.42,24.645,30.93
2002-10-15,1.0829,29.5271,32.15,,68.48,26.145,31.79
2002-10-16,1.04,28.196,30.5,,64.9,25.205,31.91
2002-10-17,1.0079,29.86,29.98,,72.19,25.386,32.75
2002-10-18,1.0243,29.5972,29.0,,74.25,26.575,33.49
2002-10-21,1.04,30.1576,30.5,,75.9,26.255,32.15
2002-10-22,1.05,29.8862,30.14,,74.49,25.835,31.3
2002-10-23,1.0629,29.5096,30.7,,74.97,26.6,31.03
2002-10-24,1.0493,28.5114,29.95,,72.1,25.615,30.57
2002-10-25,1.1014,29.1157,30.32,,74.62,26.34,31.9
2002-10-28,1.115,29.9912,28.98,,76.56,25.975,31.56
2002-10-29,1.1029,30.5868,29.7,,76.74,26.035,31.25
2002-10-30,1.1414,31.7338,30.2,,78.67,26.555,32.05
2002-10-31,1.1479,31.9615,29.75,,78.94,26.735,31.77
2002-11-01,1.1686,31.7426,30.4,,80.5,26.5,32.14
2002-11-04,1.2064,32.8634,29.67,,82.5,28.05,32.05
2002-11-05,1.2071,32.049,31.52,,81.68,28.34,32.62
2002-11-06,1.23,32.3993,33.58,,81.54,28.515,33.64
2002-11-07,1.1429,31.086,32.29,,78.95,28.005,33.58
2002-11-08,1.1314,31.1296,33.18,,77.59,27.55,33.87
2002-11-11,1.0829,30.7793,31.23,,77.31,26.93,33.14
2002-11-12,1.1171,30.7005,31.66,,79.15,27.255,33.57
2002-11-13,1.1136,30.8231,31.42,,79.35,27.68,32.6
2002-11-14,1.1643,32.356,31.35,,80.72,28.495,33.05
2002-11-15,1.1393,32.9772,31.5,,80.02,28.345,33.05
2002-11-18,1.1179,32.1716,30.92,,79.18,27.925,32.92
2002-11-19,1.0907,32.627,31.4,,78.37,27.43,33.0
2002-11-20,1.1093,33.7478,31.73,,81.71,28.31,33.09
2002-11-21,1.1679,34.5009,32.44,,84.9,28.92,33.0
2002-11-22,1.1436,34.5972,34.0,,84.43,29.11,32.37
2002-11-25,1.1407,34.4834,33.49,,86.25,29.115,31.61
2002-11-26,1.1007,33.1962,33.67,,85.06,28.45,31.85
2002-11-27,1.1229,34.2732,35.02,,87.7,29.04,31.65
2002-11-28,1.1229,34.2732,35.02,,87.7,29.04,31.65
2002-11-29,1.1071,34.0893,34.05,,87.1,28.84,31.54
2002-12-02,1.0843,33.818,34.1,,87.3,28.845,31.3
2002-12-03,1.0829,33.2837,34.24,,85.21,28.355,31.31
2002-12-04,1.0693,33.0823,33.93,,83.69,28.27,30.94
2002-12-05,1.045,32.7145,32.96,,83.06,27.67,30.7
2002-12-06,1.0679,32.9247,33.4,,82.32,27.735,31.0
2002-12-09,1.0536,32.049,32.4,,79.54,26.765,31.23
2002-12-10,1.0914,32.3205,32.25,,80.8,27.005,31.73
2002-12-11,1.1064,32.1016,32.53,,81.44,27.33,31.61
2002-12-12,1.085,32.0928,32.05,,80.17,27.05,31.12
2002-12-13,1.0564,31.4711,31.4,,80.0,26.25,30.5
2002-12-16,1.0607,32.242,31.92,,81.62,27.24,31.05
2002-12-17,1.0771,32.2154,31.85,,80.31,27.18,30.48
2002-12-18,1.0407,31.5587,32.02,,79.13,26.765,30.28
2002-12-19,1.0143,31.4273,32.25,,78.66,26.555,30.1
2002-12-20,1.01,32.5482,32.71,,80.0,26.52,30.49
2002-12-23,1.035,32.3205,32.79,,80.26,27.0,31.14
2002-12-24,1.0257,31.9264,32.65,,79.76,26.911,31.38
2002-12-25,1.0257,31.9264,32.65,,79.76,26.911,31.38
2002-12-26,1.0286,31.9089,32.63,,78.5,26.695,30.02
2002-12-27,1.0043,31.243,32.33,,77.36,26.485,29.79
2002-12-30,1.005,31.2259,32.9,,76.34,26.375,30.81
2002-12-31,1.0236,30.9545,32.99,,77.5,25.85,30.57
2003-01-01,1.0236,30.9545,32.99,,77.5,25.85,30.57
2003-01-02,1.0571,32.1541,33.88,,80.57,26.86,31.53
2003-01-03,1.0643,32.2242,34.18,,81.65,26.895,31.78
2003-01-06,1.0643,33.3538,34.13,,83.59,27.375,32.0
2003-01-07,1.0607,32.9072,33.3,,86.0,27.9,31.63
2003-01-08,1.0393,32.662,33.5,,84.19,27.12,30.9
2003-01-09,1.0486,33.3538,33.9,,87.0,27.905,31.14
2003-01-10,1.0514,33.433,33.85,,87.68,27.96,30.8
2003-01-13,1.045,33.7478,34.3,,87.51,28.195,30.9
2003-01-14,1.0436,33.6515,34.15,,88.58,28.485,31.02
2003-01-15,1.0307,32.986,33.35,,87.59,28.135,30.45
2003-01-16,1.0443,32.7233,33.46,,86.05,27.73,29.95
2003-01-17,1.0071,32.338,33.29,,81.3,25.73,30.04
2003-01-20,1.0071,32.338,33.29,,81.3,25.73,30.04
2003-01-21,1.0014,31.4799,32.4,,80.51,25.665,30.5
2003-01-22,0.9914,30.718,31.78,,79.7,25.5,30.71
2003-01-23,1.0121,30.8844,31.85,,81.05,26.14,31.01
2003-01-24,0.9857,29.5096,31.01,,78.99,24.925,30.24
2003-01-27,1.0093,29.264,30.62,,78.42,24.585,29.81
2003-01-28,1.0414,30.6655,31.45,,80.11,24.41,30.0
2003-01-29,1.0664,30.7881,30.61,,80.32,24.955,30.55
2003-01-30,1.0229,30.4028,30.66,,78.3,24.12,29.71
2003-01-31,1.0257,31.1121,31.59,,78.23,23.73,30.36
2003-02-03,1.0471,31.2609,31.11,,78.18,24.28,30.43
2003-02-04,1.0429,30.3853,31.24,,77.04,23.66,29.84
2003-02-05,1.0321,30.3415,30.67,,77.26,23.48,29.68
2003-02-06,1.0307,29.5622,30.55,,77.51,23.71,29.78
2003-02-07,1.0107,29.545,30.0,,77.1,23.29,29.3
2003-02-10,1.025,29.396,30.27,,77.91,23.69,29.57
2003-02-11,1.025,29.0455,29.84,,77.39,23.22,29.19
2003-02-12,1.0279,28.4588,29.63,,76.5,23.22,28.75
2003-02-13,1.0386,28.5026,29.5,,75.86,23.495,28.57
2003-02-14,1.0479,29.1243,30.15,,77.45,24.15,28.56
2003-02-17,1.0479,29.1243,30.15,,77.45,24.15,28.56
2003-02-18,1.0907,30.035,30.0,,79.33,24.96,29.4
2003-02-19,1.0607,29.9912,30.18,,79.51,24.53,29.09
2003-02-20,1.055,29.4834,29.17,,79.04,24.15,28.64
2003-02-21,1.0714,29.4658,29.64,,79.95,24.61,28.94
2003-02-24,1.0529,28.8792,28.49,,78.56,24.07,28.68
2003-02-25,1.0729,28.9492,28.19,,79.07,24.19,28.77
2003-02-26,1.0357,28.66,27.84,,77.4,23.6,28.9
2003-02-27,1.0614,28.9667,27.95,,77.28,23.58,29.4
2003-02-28,1.0721,29.4046,27.56,,77.95,23.7,29.92
2003-03-03,1.0464,29.0368,27.11,,77.33,23.54,29.37
2003-03-04,1.04,28.6865,27.45,,76.7,23.07,28.64
2003-03-05,1.0443,29.0543,26.74,,77.73,23.55,29.19
2003-03-06,1.04,28.5026,26.16,,77.07,23.27,29.39
2003-03-07,1.0379,28.958,25.94,,77.9,23.56,29.98
2003-03-10,1.0264,27.9159,25.52,,75.7,22.95,29.3
2003-03-11,1.0164,27.662,25.22,,75.35,22.79,29.0
2003-03-12,1.0157,27.5744,25.15,,75.18,23.39,29.16
2003-03-13,1.0514,29.0543,25.35,,78.45,24.67,29.28
2003-03-14,1.0557,29.317,25.55,,79.0,24.86,28.95
2003-03-17,1.0721,31.3048,26.9,,82.46,25.85,29.7
2003-03-18,1.0714,31.576,27.83,,82.47,26.04,30.02
2003-03-19,1.0679,31.7863,27.95,,82.0,26.32,30.79
2003-03-20,1.065,32.1366,27.82,,82.2,26.25,30.8
2003-03-21,1.0714,33.152,28.1,,84.9,26.52,31.96
2003-03-24,1.0264,31.8301,27.03,,82.25,25.29,30.99
2003-03-25,1.0393,30.8757,27.37,,83.45,25.49,32.0
2003-03-26,1.0293,30.8056,26.4,,81.55,25.25,31.71
2003-03-27,1.035,30.1489,26.56,,81.45,25.04,31.79
2003-03-28,1.0407,30.0525,26.1,,80.79,24.67,31.81
2003-03-31,1.01,29.098,25.06,,78.43,24.21,31.16
2003-04-01,1.0114,29.44,25.67,,78.73,24.35,31.89
2003-04-02,1.0429,30.42,26.66,,81.46,25.72,32.48
2003-04-03,1.0329,30.3678,26.55,,81.91,25.73,32.3
2003-04-04,1.0293,31.0771,26.5,,80.8,25.09,32.8
2003-04-07,1.035,31.322,27.4,,80.47,25.171,32.5
2003-04-08,1.0321,30.8494,27.36,,80.07,25.58,32.34
2003-04-09,1.0136,30.123,27.48,,78.71,24.57,31.7
2003-04-10,1.0264,30.6393,27.09,,79.01,24.59,31.74
2003-04-11,0.9429,30.3152,26.48,,78.75,24.2,31.51
2003-04-14,0.97,31.2084,27.25,,80.07,24.75,32.12
2003-04-15,0.9564,32.3117,27.29,,82.79,24.61,32.21
2003-04-16,0.9457,31.8301,26.64,,82.88,24.91,31.36
2003-04-17,0.9371,32.4694,26.65,,84.26,25.5,31.36
2003-04-18,0.9371,32.4694,26.65,,84.26,25.5,31.36
2003-04-21,0.9386,31.9352,26.78,,83.36,25.21,31.6
2003-04-22,0.965,33.2663,27.8,,85.63,25.74,31.82
2003-04-23,0.97,32.8546,28.14,,85.75,25.72,31.15
2003-04-24,0.96,32.443,27.63,,85.21,25.49,30.99
2003-04-25,0.9536,32.1279,27.19,,83.88,25.21,30.37
2003-04-28,0.99,32.828,27.38,,85.12,25.74,30.7
2003-04-29,1.0043,33.0385,27.76,,85.66,25.809,30.8
2003-04-30,1.0157,33.1524,27.28,,84.9,25.56,30.75
2003-05-01,1.0257,33.056,27.11,,85.89,25.71,30.99
2003-05-02,1.0321,33.8354,28.62,,87.57,26.13,31.55
2003-05-05,1.1493,33.5464,27.62,,86.52,25.86,31.91
2003-05-06,1.25,34.238,28.14,,87.51,26.38,32.04
2003-05-07,1.2607,34.1594,28.38,,86.68,25.99,31.85
2003-05-08,1.2857,33.511,28.14,,86.05,25.75,31.9
2003-05-09,1.3071,34.9125,29.1,,87.55,26.35,32.65
2003-05-12,1.3257,35.394,29.82,,89.0,26.21,33.25
2003-05-13,1.3336,35.289,29.55,,89.98,25.99,33.29
2003-05-14,1.325,35.3853,29.49,,88.7,25.63,33.21
2003-05-15,1.3379,35.8933,30.16,,89.89,25.79,33.53
2003-05-16,1.3429,35.5692,30.42,,88.99,25.57,33.61
2003-05-19,1.2929,34.7548,29.07,,86.45,24.8,31.8
2003-05-20,1.2707,34.7285,28.93,,85.77,25.0,31.1
2003-05-21,1.275,35.2539,28.8,,86.18,24.03,31.5
2003-05-22,1.3029,34.9825,29.1,,86.08,24.16,32.16
2003-05-23,1.3086,35.0175,29.99,,85.26,24.22,31.92
2003-05-26,1.3086,35.0175,29.99,,85.26,24.22,31.92
2003-05-27,1.3486,35.6567,29.9,,87.69,24.79,31.97
2003-05-28,1.3057,36.4537,30.38,,87.57,24.41,31.75
2003-05-29,1.2929,35.9282,29.9,,87.36,24.4,31.28
2003-05-30,1.2821,36.4799,30.67,,88.04,24.61,31.02
2003-06-02,1.2464,37.1103,31.96,,87.42,24.639,31.01
2003-06-03,1.2364,37.084,32.11,,83.82,24.88,31.69
2003-06-04,1.2571,38.1349,33.55,,84.25,24.87,32.4
2003-06-05,1.26,38.091,33.68,,81.9,24.09,32.75
2003-06-06,1.225,37.8109,34.86,,80.05,23.67,33.09
2003-06-09,1.1993,37.4518,33.17,,82.0,23.75,33.17
2003-06-10,1.2271,37.7408,34.31,,81.71,24.68,33.31
2003-06-11,1.2464,38.222,35.4,,83.97,24.88,33.28
2003-06-12,1.2693,38.214,35.75,,83.95,24.99,33.52
2003-06-13,1.2443,38.0298,35.34,,82.75,24.65,33.08
2003-06-16,1.305,39.0543,36.41,,84.5,25.39,34.6
2003-06-17,1.2993,38.5377,36.15,,84.3,25.959,36.18
2003-06-18,1.3657,38.45,35.83,,84.99,26.07,36.05
2003-06-19,1.3671,37.6883,35.5,,84.67,26.07,35.6
2003-06-20,1.3714,37.5919,35.53,,84.92,26.33,35.57
2003-06-23,1.3614,36.8914,34.46,,83.18,25.78,35.38
2003-06-24,1.3414,37.3468,34.5,,83.63,25.68,35.4
2003-06-25,1.3636,37.1891,34.41,,82.49,25.26,35.33
2003-06-26,1.3779,37.3905,34.4,,84.35,25.75,36.0
2003-06-27,1.3379,37.1454,34.22,,83.42,25.63,35.0
2003-06-30,1.3614,36.6112,34.32,,82.5,25.64,34.15
2003-07-01,1.3636,36.8039,34.65,,83.59,26.15,34.53
2003-07-02,1.3764,37.032,34.93,,84.74,26.88,34.65
2003-07-03,1.3664,37.014,34.58,,83.95,26.5,34.22
2003-07-04,1.3664,37.014,34.58,,83.95,26.5,34.22
2003-07-07,1.4193,38.152,35.01,,86.09,27.42,34.4
2003-07-08,1.4571,38.818,34.99,,86.25,27.7,34.31
2003-07-09,1.4207,38.3625,35.23,,85.47,27.47,34.22
2003-07-10,1.3986,37.907,34.69,,84.03,26.91,33.66
2003-07-11,1.4179,38.6078,35.18,,85.28,27.309,34.2
2003-07-14,1.4214,39.7548,34.58,,85.42,27.4,33.84
2003-07-15,1.4007,39.5271,33.44,,86.44,27.27,33.86
2003-07-16,1.4193,39.8774,33.39,,86.74,27.52,33.35
2003-07-17,1.4929,39.2469,33.17,,83.33,26.69,32.76
2003-07-18,1.4899,39.9388,33.35,,84.02,26.89,33.39
2003-07-21,1.4721,38.9317,32.35,,82.5,26.04,32.54
2003-07-22,1.4857,39.387,32.57,,81.85,26.38,32.46
2003-07-23,1.485,39.124,32.69,,82.3,26.45,32.93
2003-07-24,1.465,38.8792,32.2,,81.51,26.0,32.55
2003-07-25,1.5386,39.9388,32.68,,83.74,26.89,33.04
2003-07-28,1.4993,39.413,32.77,,82.54,26.61,32.78
2003-07-29,1.48,39.273,32.05,,81.81,26.47,32.57
2003-07-30,1.4486,38.8354,32.52,,80.96,26.23,33.39
2003-07-31,1.5057,38.6778,33.12,,81.25,26.41,33.36
2003-08-01,1.4807,38.021,32.42,,81.27,26.17,32.68
2003-08-04,1.515,38.3801,32.22,,81.13,26.18,33.07
2003-08-05,1.4557,37.1716,31.22,,79.85,25.66,32.5
2003-08-06,1.4021,38.1349,31.91,,79.75,25.65,32.45
2003-08-07,1.4236,38.739,31.98,,80.69,25.71,32.979
2003-08-08,1.4029,39.0368,32.25,,80.88,25.58,32.97
2003-08-11,1.4043,38.5989,32.22,,81.02,25.61,32.91
2003-08-12,1.4071,39.4046,32.61,,81.51,25.73,32.87
2003-08-13,1.4414,39.2207,32.38,,81.24,25.6,31.56
2003-08-14,1.4264,39.886,32.98,,81.56,25.63,31.17
2003-08-15,1.4079,39.8424,32.94,,81.79,25.54,31.42
2003-08-18,1.4529,39.9299,33.58,,83.52,25.7,31.47
2003-08-19,1.4514,40.1226,34.33,,83.19,26.62,31.27
2003-08-20,1.5007,39.8161,34.36,,83.05,26.45,30.74
2003-08-21,1.5486,40.2189,34.94,,82.85,26.24,29.79
2003-08-22,1.4914,39.7723,35.68,,82.97,26.22,29.55
2003-08-25,1.49,39.5184,35.3,,81.9,26.5,29.87
2003-08-26,1.5036,39.0105,35.71,,82.5,26.57,30.01
2003-08-27,1.5343,38.9405,36.14,,82.0,26.42,29.91
2003-08-28,1.585,39.4396,36.98,,81.9,26.51,29.81
2003-08-29,1.615,39.5271,37.46,,82.01,26.52,29.92
2003-09-01,1.615,39.5271,37.46,,82.01,26.52,29.92
2003-09-02,1.6321,39.912,37.69,,85.76,27.26,30.46
2003-09-03,1.6393,40.1051,38.37,,86.33,28.3,30.88
2003-09-04,1.6307,40.0,37.89,,87.91,28.43,30.6
2003-09-05,1.6071,39.58,37.16,,86.94,28.38,30.51
2003-09-08,1.6243,40.1751,36.96,,89.1,28.84,31.47
2003-09-09,1.5979,39.8949,36.33,,89.42,28.37,31.68
2003-09-10,1.5843,39.4483,35.62,,87.84,27.55,31.77
2003-09-11,1.6114,39.7811,35.72,,87.92,27.88,31.84
2003-09-12,1.65,39.317,35.66,,88.66,28.34,31.9
2003-09-15,1.5864,39.0893,35.5,,88.49,28.36,31.86
2003-09-16,1.5971,39.7023,35.81,,90.29,28.9,31.99
2003-09-17,1.58,39.711,35.43,,90.63,28.5,32.11
2003-09-18,1.6343,41.3835,36.14,,92.07,29.5,32.05
2003-09-19,1.6129,41.1997,35.79,,93.28,29.96,31.45
2003-09-22,1.5771,40.8231,34.89,,91.39,29.07,31.14
2003-09-23,1.6021,41.1646,35.15,,91.34,29.6,31.6
2003-09-24,1.5229,40.1926,34.2,,89.4,28.46,30.9
2003-09-25,1.4593,39.939,33.76,,89.41,28.24,30.53
2003-09-26,1.4779,39.282,34.01,,89.05,28.19,30.56
2003-09-29,1.5214,39.9124,34.45,,89.45,28.83,30.89
2003-09-30,1.48,39.457,34.33,,88.33,27.8,30.38
2003-10-01,1.485,40.3327,35.34,,90.35,28.52,30.8
2003-10-02,1.4693,40.5954,35.33,,90.08,28.5,31.05
2003-10-03,1.5493,40.7881,35.85,,90.64,29.08,30.78
2003-10-06,1.5921,40.7531,35.81,,91.18,29.19,30.75
2003-10-07,1.6586,41.0771,36.17,,91.7,29.14,30.65
2003-10-08,1.6471,40.7356,36.28,,92.66,28.82,30.66
2003-10-09,1.675,41.2522,36.79,,92.45,28.94,30.96
2003-10-10,1.6914,41.6025,36.95,,92.67,28.91,30.75
2003-10-13,1.7393,42.3643,37.3,,93.2,28.78,30.67
2003-10-14,1.7536,42.916,37.15,,92.9,28.77,30.88
2003-10-15,1.7729,42.2942,37.0,,92.74,29.07,30.6
2003-10-16,1.6607,42.3643,37.45,,89.28,29.23,30.88
2003-10-17,1.625,41.8914,37.24,,89.23,28.93,30.56
2003-10-20,1.6586,42.1104,37.27,,89.0,29.35,31.0
2003-10-21,1.6557,42.3818,36.6,,88.93,29.353,31.5
2003-10-22,1.6257,41.1909,36.16,,88.46,28.89,30.62
2003-10-23,1.6421,41.708,35.94,,88.15,28.91,31.01
2003-10-24,1.6143,41.8389,36.28,,88.42,26.61,30.84
2003-10-27,1.6143,40.937,36.04,,88.52,26.91,30.97
2003-10-28,1.6943,41.6287,36.04,,89.9,27.2,31.5
2003-10-29,1.6921,41.4623,38.5,,89.34,26.74,31.27
2003-10-30,1.6493,40.7356,38.77,,89.12,26.12,30.88
2003-10-31,1.635,41.0946,38.49,,89.48,26.14,31.6
2003-11-03,1.6536,41.5061,38.91,,89.68,26.68,31.61
2003-11-04,1.6364,41.331,38.73,,89.14,26.07,31.45
2003-11-05,1.645,41.2048,38.6,,88.49,26.32,31.65
2003-11-06,1.6514,41.4799,38.89,,89.34,26.23,31.86
2003-11-07,1.6071,40.718,38.9,,88.26,26.1,31.77
2003-11-10,1.5643,40.35,38.83,,89.95,26.001,31.48
2003-11-11,1.5386,39.8249,38.32,,89.36,25.8,31.8
2003-11-12,1.595,40.4378,39.07,,90.69,26.14,32.4
2003-11-13,1.6014,40.1051,39.9,,91.09,25.69,33.45
2003-11-14,1.5329,39.6935,39.25,,90.25,25.5,34.08
2003-11-17,1.5093,38.468,39.74,,89.8,25.1,34.07
2003-11-18,1.4579,38.949,38.83,,88.95,25.15,34.18
2003-11-19,1.4586,39.3784,39.4,,89.4,25.35,34.42
2003-11-20,1.4554,38.879,39.35,,88.39,25.1,33.65
2003-11-21,1.4486,39.4396,38.86,,88.63,25.11,33.18
2003-11-24,1.5107,39.6673,38.89,,89.66,25.73,33.89
2003-11-25,1.4771,39.8337,38.26,,89.43,25.4,33.78
2003-11-26,1.48,40.044,38.38,,89.91,25.45,33.83
2003-11-27,1.48,40.044,38.38,,89.91,25.45,33.83
2003-11-28,1.4936,40.0263,38.39,,90.54,25.71,33.57
2003-12-01,1.5507,40.324,38.02,,91.01,25.84,34.17
2003-12-02,1.5386,40.1051,37.83,,90.75,25.66,34.03
2003-12-03,1.5021,40.4642,38.68,,90.3,25.67,33.95
2003-12-04,1.5107,40.4904,39.2,,91.42,26.2,34.37
2003-12-05,1.4893,39.8424,38.0,,90.64,25.98,34.2
2003-12-08,1.5036,40.4116,39.12,,91.2,26.24,34.43
2003-12-09,1.4607,40.0175,38.58,,90.69,26.38,34.39
2003-12-10,1.4557,39.5709,38.87,,91.73,26.59,34.1
2003-12-11,1.515,39.7812,39.56,,92.4,26.61,34.68
2003-12-12,1.4921,39.5797,39.37,,93.16,26.65,34.4
2003-12-15,1.4407,39.676,39.2,,92.11,26.74,34.44
2003-12-16,1.4371,39.641,39.93,,93.98,27.06,34.6
2003-12-17,1.42,39.4046,40.86,,93.4,27.04,34.35
2003-12-18,1.4314,40.954,41.35,,92.73,27.4,34.44
2003-12-19,1.4071,41.5325,41.48,,93.14,27.36,34.27
2003-12-22,1.4179,41.5587,41.6,,93.39,27.18,34.3
2003-12-23,1.415,41.7688,41.94,,92.79,27.15,34.52
2003-12-24,1.4579,41.9703,41.36,,92.27,27.16,34.72
2003-12-25,1.4579,41.9703,41.36,,92.27,27.16,34.72
2003-12-26,1.4843,41.9353,41.47,,92.9,27.21,34.75
2003-12-29,1.5107,42.4694,42.03,,93.52,27.46,35.0
2003-12-30,1.52,42.285,42.28,,92.63,27.52,35.07
2003-12-31,1.5264,42.3731,42.14,,92.68,27.37,35.33
2004-01-01,1.5264,42.3731,42.14,,92.68,27.37,35.33
2004-01-02,1.52,41.8126,41.99,,91.55,27.45,35.55
2004-01-05,1.5836,42.18,42.07,,93.05,28.14,36.5
2004-01-06,1.5779,42.3206,41.93,,93.06,28.24,36.48
2004-01-07,1.6136,42.4168,42.28,,92.78,28.21,36.79
2004-01-08,1.6686,42.2504,42.86,,93.04,28.16,36.45
2004-01-09,1.6429,41.9352,42.64,,91.21,27.66,36.06
2004-01-12,1.695,41.7688,42.41,,91.55,27.57,35.61
2004-01-13,1.7229,41.918,42.24,,89.7,27.43,35.14
2004-01-14,1.7286,42.8196,43.11,,90.31,27.7,35.15
2004-01-15,1.6321,43.503,43.04,,94.02,27.54,34.82
2004-01-16,1.6229,43.8092,44.01,,95.32,27.81,35.0
2004-01-19,1.6229,43.8092,44.01,,95.32,27.81,35.0
2004-01-20,1.6236,44.0369,43.18,,97.1,28.1,34.53
2004-01-21,1.615,44.2093,43.6,,97.7,28.3,35.63
2004-01-22,1.5843,43.7828,42.9,,97.51,28.01,36.14
2004-01-23,1.6114,43.7478,41.85,,97.9,28.48,36.14
2004-01-26,1.6436,44.6148,42.44,,99.85,28.8,36.84
2004-01-27,1.6479,44.2032,41.94,,98.8,28.25,36.2
2004-01-28,1.6086,43.5639,41.54,,97.38,27.71,35.85
2004-01-29,1.62,44.615,42.3,,98.01,27.91,36.71
2004-01-30,1.6114,45.508,41.75,,99.23,27.65,36.63
2004-02-02,1.5943,46.007,42.54,,99.39,27.4,37.41
2004-02-03,1.59,45.9807,43.1,,100.0,27.29,37.71
2004-02-04,1.5564,45.7618,43.56,,100.19,27.01,38.27
2004-02-05,1.6014,45.6042,44.36,,98.86,26.96,38.4
2004-02-06,1.6221,46.5324,44.35,,98.94,27.08,38.85
2004-02-09,1.6191,46.5061,43.96,,98.74,26.9,38.09
2004-02-10,1.6414,46.2785,43.77,,99.61,27.02,38.04
2004-02-11,1.7,47.0315,44.49,,99.96,27.15,38.15
2004-02-12,1.695,46.7163,44.37,,99.3,26.95,37.73
2004-02-13,1.6429,46.9791,44.45,,99.71,26.59,37.38
2004-02-16,1.6429,46.9791,44.45,,99.71,26.59,37.38
2004-02-17,1.6543,47.1717,44.6,,99.37,26.99,37.75
2004-02-18,1.6614,46.7601,44.59,,98.42,26.77,37.41
2004-02-19,1.605,46.7601,44.52,,97.8,26.46,37.28
2004-02-20,1.6,46.5499,44.34,,97.31,26.57,37.27
2004-02-23,1.585,46.655,43.62,,95.96,26.61,37.05
2004-02-24,1.5971,46.6025,43.22,,96.79,26.88,37.17
2004-02-25,1.6293,46.918,43.82,,96.54,26.7,37.25
2004-02-26,1.6457,46.9702,42.44,,96.79,26.5,37.13
2004-02-27,1.7086,46.7776,43.37,,96.5,26.53,36.65
2004-03-01,1.7157,47.2067,43.77,,97.04,26.7,36.9
2004-03-02,1.7007,46.769,43.33,,96.82,26.39,36.65
2004-03-03,1.7086,46.9616,43.06,,96.84,26.37,36.96
2004-03-04,1.7971,46.944,42.63,,96.39,26.37,37.37
